"Step","genial-sweep-15 - Train_Mean_Angular","genial-sweep-15 - Train_Mean_Angular__MIN","genial-sweep-15 - Train_Mean_Angular__MAX","hopeful-sweep-14 - Train_Mean_Angular","hopeful-sweep-14 - Train_Mean_Angular__MIN","hopeful-sweep-14 - Train_Mean_Angular__MAX","deep-sweep-13 - Train_Mean_Angular","deep-sweep-13 - Train_Mean_Angular__MIN","deep-sweep-13 - Train_Mean_Angular__MAX","gallant-sweep-12 - Train_Mean_Angular","gallant-sweep-12 - Train_Mean_Angular__MIN","gallant-sweep-12 - Train_Mean_Angular__MAX","visionary-sweep-11 - Train_Mean_Angular","visionary-sweep-11 - Train_Mean_Angular__MIN","visionary-sweep-11 - Train_Mean_Angular__MAX","resilient-sweep-10 - Train_Mean_Angular","resilient-sweep-10 - Train_Mean_Angular__MIN","resilient-sweep-10 - Train_Mean_Angular__MAX","fragrant-sweep-9 - Train_Mean_Angular","fragrant-sweep-9 - Train_Mean_Angular__MIN","fragrant-sweep-9 - Train_Mean_Angular__MAX","young-sweep-8 - Train_Mean_Angular","young-sweep-8 - Train_Mean_Angular__MIN","young-sweep-8 - Train_Mean_Angular__MAX","fine-sweep-6 - Train_Mean_Angular","fine-sweep-6 - Train_Mean_Angular__MIN","fine-sweep-6 - Train_Mean_Angular__MAX","vivid-sweep-5 - Train_Mean_Angular","vivid-sweep-5 - Train_Mean_Angular__MIN","vivid-sweep-5 - Train_Mean_Angular__MAX"
"3237","","","","","","","","","","","","","","","","","","","","","","","","","2.2437572479248047","2.2437572479248047","2.2437572479248047","","",""
"3240","","","","","","","","","","","","","","","","","","","","","","","","","2.2467308044433594","2.2467308044433594","2.2467308044433594","","",""
"3243","","","","","","","","","","","","","","","","","","","","","","","","","2.3860068321228027","2.3860068321228027","2.3860068321228027","","",""
"3246","","","","","","","","","","","","","","","","","","","","","","","","","1.9651893377304077","1.9651893377304077","1.9651893377304077","","",""
"3249","","","","","","","","","","","","","","","","","","","","","","","","","1.8946141004562378","1.8946141004562378","1.8946141004562378","","",""
"3252","","","","","","","","","","","","","","","","","","","","","","","","","2.2117347717285156","2.2117347717285156","2.2117347717285156","","",""
"3255","","","","","","","","","","","","","","","","","","","","","","","","","2.486222743988037","2.486222743988037","2.486222743988037","","",""
"3258","","","","","","","","","","","","","","","","","","","","","","","","","2.0674540996551514","2.0674540996551514","2.0674540996551514","","",""
"3261","","","","","","","","","","","","","","","","","","","","","","","","","1.9963830709457397","1.9963830709457397","1.9963830709457397","","",""
"3264","","","","","","","","","","","","","","","","","","","","","","","","","1.9623167514801025","1.9623167514801025","1.9623167514801025","","",""
"3267","","","","","","","","","","","","","","","","","","","","","","","","","1.94229257106781","1.94229257106781","1.94229257106781","","",""
"3270","","","","","","","","","","","","","","","","","","","","","","","","","1.8670659065246582","1.8670659065246582","1.8670659065246582","","",""
"3273","","","","","","","","","","","","","","","","","","","","","","","","","1.4937496185302734","1.4937496185302734","1.4937496185302734","","",""
"3276","","","","","","","","","","","","","","","","","","","","","","","","","2.3153791427612305","2.3153791427612305","2.3153791427612305","","",""
"3279","","","","","","","","","","","","","","","","","","","","","","","","","2.676213264465332","2.676213264465332","2.676213264465332","","",""
"3282","","","","","","","","","","","","","","","","","","","","","","","","","2.1134114265441895","2.1134114265441895","2.1134114265441895","","",""
"3285","","","","","","","","","","","","","","","","","","","","","","","","","2.180607318878174","2.180607318878174","2.180607318878174","","",""
"3288","","","","","","","","","","","","","","","","","","","","","","","","","1.7208579778671265","1.7208579778671265","1.7208579778671265","","",""
"3291","","","","","","","","","","","","","","","","","","","","","","","","","2.4897987842559814","2.4897987842559814","2.4897987842559814","","",""
"3294","","","","","","","","","","","","","","","","","","","","","","","","","1.5896797180175781","1.5896797180175781","1.5896797180175781","","",""
"3297","","","","","","","","","","","","","","","","","","","","","","","","","2.219750165939331","2.219750165939331","2.219750165939331","","",""
"3300","","","","","","","","","","","","","","","","","","","","","","","","","2.3411757946014404","2.3411757946014404","2.3411757946014404","","",""
"3303","","","","","","","","","","","","","","","","","","","","","","","","","2.5797436237335205","2.5797436237335205","2.5797436237335205","","",""
"3306","","","","","","","","","","","","","","","","","","","","","","","","","2.4710705280303955","2.4710705280303955","2.4710705280303955","","",""
"3309","","","","","","","","","","","","","","","","","","","","","","","","","2.1716089248657227","2.1716089248657227","2.1716089248657227","","",""
"3312","","","","","","","","","","","","","","","","","","","","","","","","","2.364755868911743","2.364755868911743","2.364755868911743","","",""
"3315","","","","","","","","","","","","","","","","","","","","","","","","","2.1573047637939453","2.1573047637939453","2.1573047637939453","","",""
"3318","","","","","","","","","","","","","","","","","","","","","","","","","2.447268009185791","2.447268009185791","2.447268009185791","","",""
"3321","","","","","","","","","","","","","","","","","","","","","","","","","2.214035749435425","2.214035749435425","2.214035749435425","","",""
"3324","","","","","","","","","","","","","","","","","","","","","","","","","2.1685354709625244","2.1685354709625244","2.1685354709625244","","",""
"3327","","","","","","","","","","","","","","","","","","","","","","","","","1.8677866458892822","1.8677866458892822","1.8677866458892822","","",""
"3330","","","","","","","","","","","","","","","","","","","","","","","","","2.3709118366241455","2.3709118366241455","2.3709118366241455","","",""
"3333","","","","","","","","","","","","","","","","","","","","","","","","","2.2672691345214844","2.2672691345214844","2.2672691345214844","","",""
"3336","","","","","","","","","","","","","","","","","","","","","","","","","1.9780408143997192","1.9780408143997192","1.9780408143997192","","",""
"3339","","","","","","","","","","","","","","","","","","","","","","","","","1.9634711742401123","1.9634711742401123","1.9634711742401123","","",""
"3342","","","","","","","","","","","","","","","","","","","","","","","","","2.431668758392334","2.431668758392334","2.431668758392334","","",""
"3345","","","","","","","","","","","","","","","","","","","","","","","","","2.2637100219726562","2.2637100219726562","2.2637100219726562","","",""
"3348","","","","","","","","","","","","","","","","","","","","","","","","","2.491464138031006","2.491464138031006","2.491464138031006","","",""
"3351","","","","","","","","","","","","","","","","","","","","","","","","","2.0302934646606445","2.0302934646606445","2.0302934646606445","","",""
"3354","","","","","","","","","","","","","","","","","","","","","","","","","2.549417018890381","2.549417018890381","2.549417018890381","","",""
"3357","","","","","","","","","","","","","","","","","","","","","","","","","2.115349292755127","2.115349292755127","2.115349292755127","","",""
"3360","","","","","","","","","","","","","","","","","","","","","","","","","2.21173357963562","2.21173357963562","2.21173357963562","","",""
"3363","","","","","","","","","","","","","","","","","","","","","","","","","2.17948842048645","2.17948842048645","2.17948842048645","","",""
"3366","","","","","","","","","","","","","","","","","","","","","","","","","1.9261326789855957","1.9261326789855957","1.9261326789855957","","",""
"3369","","","","","","","","","","","","","","","","","","","","","","","","","2.5176422595977783","2.5176422595977783","2.5176422595977783","","",""
"3372","","","","","","","","","","","","","","","","","","","","","","","","","2.020967960357666","2.020967960357666","2.020967960357666","","",""
"3375","","","","","","","","","","","","","","","","","","","","","","","","","2.5540950298309326","2.5540950298309326","2.5540950298309326","","",""
"3378","","","","","","","","","","","","","","","","","","","","","","","","","2.504794120788574","2.504794120788574","2.504794120788574","","",""
"3381","","","","","","","","","","","","","","","","","","","","","","","","","2.1659650802612305","2.1659650802612305","2.1659650802612305","","",""
"3384","","","","","","","","","","","","","","","","","","","","","","","","","2.3350319862365723","2.3350319862365723","2.3350319862365723","","",""
"3387","","","","","","","","","","","","","","","","","","","","","","","","","2.326333999633789","2.326333999633789","2.326333999633789","","",""
"3390","","","","","","","","","","","","","","","","","","","","","","","","","2.3320326805114746","2.3320326805114746","2.3320326805114746","","",""
"3393","","","","","","","","","","","","","","","","","","","","","","","","","1.8930742740631104","1.8930742740631104","1.8930742740631104","","",""
"3396","","","","","","","","","","","","","","","","","","","","","","","","","2.3610997200012207","2.3610997200012207","2.3610997200012207","","",""
"3399","","","","","","","","","","","","","","","","","","","","","","","","","2.53403902053833","2.53403902053833","2.53403902053833","","",""
"3402","","","","","","","","","","","","","","","","","","","","","","","","","2.40814208984375","2.40814208984375","2.40814208984375","","",""
"3405","","","","","","","","","","","","","","","","","","","","","","","","","2.27174973487854","2.27174973487854","2.27174973487854","","",""
"3408","","","","","","","","","","","","","","","","","","","","","","","","","1.9664785861968994","1.9664785861968994","1.9664785861968994","","",""
"3411","","","","","","","","","","","","","","","","","","","","","","","","","2.441663980484009","2.441663980484009","2.441663980484009","","",""
"3414","","","","","","","","","","","","","","","","","","","","","","","","","2.1443710327148438","2.1443710327148438","2.1443710327148438","","",""
"3417","","","","","","","","","","","","","","","","","","","","","","","","","2.11689829826355","2.11689829826355","2.11689829826355","","",""
"3420","","","","","","","","","","","","","","","","","","","","","","","","","2.2318427562713623","2.2318427562713623","2.2318427562713623","","",""
"3423","","","","","","","","","","","","","","","","","","","","","","","","","2.0605978965759277","2.0605978965759277","2.0605978965759277","","",""
"3426","","","","","","","","","","","","","","","","","","","","","","","","","2.2158384323120117","2.2158384323120117","2.2158384323120117","","",""
"3429","","","","","","","","","","","","","","","","","","","","","","","","","1.8267902135849","1.8267902135849","1.8267902135849","","",""
"3432","","","","","","","","","","","","","","","","","","","","","","","","","1.5681631565093994","1.5681631565093994","1.5681631565093994","","",""
"3435","","","","","","","","","","","","","","","","","","","","","","","","","2.6125035285949707","2.6125035285949707","2.6125035285949707","","",""
"3438","","","","","","","","","","","","","","","","","","","","","","","","","2.374030113220215","2.374030113220215","2.374030113220215","","",""
"3441","","","","","","","","","","","","","","","","","","","","","","","","","2.2594380378723145","2.2594380378723145","2.2594380378723145","","",""
"3444","","","","","","","","","","","","","","","","","","","","","","","","","2.530599594116211","2.530599594116211","2.530599594116211","","",""
"3447","","","","","","","","","","","","","","","","","","","","","","","","","2.5345869064331055","2.5345869064331055","2.5345869064331055","","",""
"3450","","","","","","","","","","","","","","","","","","","","","","","","","2.425067901611328","2.425067901611328","2.425067901611328","","",""
"3453","","","","","","","","","","","","","","","","","","","","","","","","","2.253237724304199","2.253237724304199","2.253237724304199","","",""
"3456","","","","","","","","","","","","","","","","","","","","","","","","","1.9110791683197021","1.9110791683197021","1.9110791683197021","","",""
"3459","","","","","","","","","","","","","","","","","","","","","","","","","1.9401342868804932","1.9401342868804932","1.9401342868804932","","",""
"3462","","","","","","","","","","","","","","","","","","","","","","","","","2.316272735595703","2.316272735595703","2.316272735595703","","",""
"3465","","","","","","","","","","","","","","","","","","","","","","","","","2.294851541519165","2.294851541519165","2.294851541519165","","",""
"3468","","","","","","","","","","","","","","","","","","","","","","","","","2.4905691146850586","2.4905691146850586","2.4905691146850586","","",""
"3471","","","","","","","","","","","","","","","","","","","","","","","","","2.1288132667541504","2.1288132667541504","2.1288132667541504","","",""
"3474","","","","","","","","","","","","","","","","","","","","","","","","","2.386481523513794","2.386481523513794","2.386481523513794","","",""
"3477","","","","","","","","","","","","","","","","","","","","","","","","","2.173698902130127","2.173698902130127","2.173698902130127","","",""
"3480","","","","","","","","","","","","","","","","","","","","","","","","","2.478405475616455","2.478405475616455","2.478405475616455","","",""
"3483","","","","","","","","","","","","","","","","","","","","","","","","","2.065004348754883","2.065004348754883","2.065004348754883","","",""
"3486","","","","","","","","","","","","","","","","","","","","","","","","","2.0336151123046875","2.0336151123046875","2.0336151123046875","","",""
"3489","","","","","","","","","","","","","","","","","","","","","","","","","2.7048888206481934","2.7048888206481934","2.7048888206481934","","",""
"3492","","","","","","","","","","","","","","","","","","","","","","","","","2.5402235984802246","2.5402235984802246","2.5402235984802246","","",""
"3495","","","","","","","","","","","","","","","","","","","","","","","","","2.005647897720337","2.005647897720337","2.005647897720337","","",""
"3498","","","","","","","","","","","","","","","","","","","","","","","","","2.0244312286376953","2.0244312286376953","2.0244312286376953","","",""
"3501","","","","","","","","","","","","","","","","","","","","","","","","","2.237877607345581","2.237877607345581","2.237877607345581","","",""
"3504","","","","","","","","","","","","","","","","","","","","","","","","","1.6674846410751343","1.6674846410751343","1.6674846410751343","","",""
"3507","","","","","","","","","","","","","","","","","","","","","","","","","2.541294574737549","2.541294574737549","2.541294574737549","","",""
"3510","","","","","","","","","","","","","","","","","","","","","","","","","2.0080056190490723","2.0080056190490723","2.0080056190490723","","",""
"3513","","","","","","","","","","","","","","","","","","","","","","","","","1.9641684293746948","1.9641684293746948","1.9641684293746948","","",""
"3516","","","","","","","","","","","","","","","","","","","","","","","","","2.0997514724731445","2.0997514724731445","2.0997514724731445","","",""
"3519","","","","","","","","","","","","","","","","","","","","","","","","","1.8432505130767822","1.8432505130767822","1.8432505130767822","","",""
"3522","","","","","","","","","","","","","","","","","","","","","","","","","2.2578232288360596","2.2578232288360596","2.2578232288360596","","",""
"3525","","","","","","","","","","","","","","","","","","","","","","","","","2.4337236881256104","2.4337236881256104","2.4337236881256104","","",""
"3528","","","","","","","","","","","","","","","","","","","","","","","","","2.4046688079833984","2.4046688079833984","2.4046688079833984","","",""
"3531","","","","","","","","","","","","","","","","","","","","","","","","","2.3052284717559814","2.3052284717559814","2.3052284717559814","","",""
"3534","","","","","","","","","","","","","","","","","","","","","","","","","1.9762266874313354","1.9762266874313354","1.9762266874313354","","",""
"3537","","","","","","","","","","","","","","","","","","","","","","","","","2.4528913497924805","2.4528913497924805","2.4528913497924805","","",""
"3540","","","","","","","","","","","","","","","","","","","","","","","","","2.4265244007110596","2.4265244007110596","2.4265244007110596","","",""
"3543","","","","","","","","","","","","","","","","","","","","","","","","","2.45981502532959","2.45981502532959","2.45981502532959","","",""
"3546","","","","","","","","","","","","","","","","","","","","","","","","","1.9089609384536743","1.9089609384536743","1.9089609384536743","","",""
"3549","","","","","","","","","","","","","","","","","","","","","","","","","1.7976484298706055","1.7976484298706055","1.7976484298706055","","",""
"3552","","","","","","","","","","","","","","","","","","","","","","","","","2.2350313663482666","2.2350313663482666","2.2350313663482666","","",""
"3555","","","","","","","","","","","","","","","","","","","","","","","","","2.040698766708374","2.040698766708374","2.040698766708374","","",""
"3558","","","","","","","","","","","","","","","","","","","","","","","","","2.18281626701355","2.18281626701355","2.18281626701355","","",""
"3561","","","","","","","","","","","","","","","","","","","","","","","","","2.331416130065918","2.331416130065918","2.331416130065918","","",""
"3564","","","","","","","","","","","","","","","","","","","","","","","","","2.7015202045440674","2.7015202045440674","2.7015202045440674","","",""
"3567","","","","","","","","","","","","","","","","","","","","","","","","","1.805677890777588","1.805677890777588","1.805677890777588","","",""
"3570","","","","","","","","","","","","","","","","","","","","","","","","","2.322730541229248","2.322730541229248","2.322730541229248","","",""
"3573","","","","","","","","","","","","","","","","","","","","","","","","","2.149890661239624","2.149890661239624","2.149890661239624","","",""
"3576","","","","","","","","","","","","","","","","","","","","","","","","","1.7186940908432007","1.7186940908432007","1.7186940908432007","","",""
"3579","","","","","","","","","","","","","","","","","","","","","","","","","2.3485212326049805","2.3485212326049805","2.3485212326049805","","",""
"3582","","","","","","","","","","","","","","","","","","","","","","","","","2.293074131011963","2.293074131011963","2.293074131011963","","",""
"3585","","","","","","","","","","","","","","","","","","","","","","","","","2.146549701690674","2.146549701690674","2.146549701690674","","",""
"3588","","","","","","","","","","","","","","","","","","","","","","","","","2.3528389930725098","2.3528389930725098","2.3528389930725098","","",""
"3591","","","","","","","","","","","","","","","","","","","","","","","","","1.9970861673355103","1.9970861673355103","1.9970861673355103","","",""
"3594","","","","","","","","","","","","","","","","","","","","","","","","","1.8303654193878174","1.8303654193878174","1.8303654193878174","","",""
"3597","","","","","","","","","","","","","","","","","","","","","","","","","2.4307916164398193","2.4307916164398193","2.4307916164398193","","",""
"3600","","","","","","","","","","","","","","","","","","","","","","","","","1.9246870279312134","1.9246870279312134","1.9246870279312134","","",""
"3603","","","","","","","","","","","","","","","","","","","","","","","","","2.0206103324890137","2.0206103324890137","2.0206103324890137","","",""
"3606","","","","","","","","","","","","","","","","","","","","","","","","","2.4383859634399414","2.4383859634399414","2.4383859634399414","","",""
"3609","","","","","","","","","","","","","","","","","","","","","","","","","2.1091132164001465","2.1091132164001465","2.1091132164001465","","",""
"3612","","","","","","","","","","","","","","","","","","","","","","","","","1.9666244983673096","1.9666244983673096","1.9666244983673096","","",""
"3615","","","","","","","","","","","","","","","","","","","","","","","","","2.391594648361206","2.391594648361206","2.391594648361206","","",""
"3618","","","","","","","","","","","","","","","","","","","","","","","","","2.3780171871185303","2.3780171871185303","2.3780171871185303","","",""
"3621","","","","","","","","","","","","","","","","","","","","","","","","","2.326277256011963","2.326277256011963","2.326277256011963","","",""
"3624","","","","","","","","","","","","","","","","","","","","","","","","","2.2741243839263916","2.2741243839263916","2.2741243839263916","","",""
"3627","","","","","","","","","","","","","","","","","","","","","","","","","2.166300058364868","2.166300058364868","2.166300058364868","","",""
"3630","","","","","","","","","","","","","","","","","","","","","","","","","2.4540700912475586","2.4540700912475586","2.4540700912475586","","",""
"3633","","","","","","","","","","","","","","","","","","","","","","","","","2.1145994663238525","2.1145994663238525","2.1145994663238525","","",""
"3636","","","","","","","","","","","","","","","","","","","","","","","","","2.295783758163452","2.295783758163452","2.295783758163452","","",""
"3639","","","","","","","","","","","","","","","","","","","","","","","","","2.183532953262329","2.183532953262329","2.183532953262329","","",""
"3642","","","","","","","","","","","","","","","","","","","","","","","","","2.426564931869507","2.426564931869507","2.426564931869507","","",""
"3645","","","","","","","","","","","","","","","","","","","","","","","","","2.2505693435668945","2.2505693435668945","2.2505693435668945","","",""
"3648","","","","","","","","","","","","","","","","","","","","","","","","","1.9879775047302246","1.9879775047302246","1.9879775047302246","","",""
"3651","","","","","","","","","","","","","","","","","","","","","","","","","1.9379332065582275","1.9379332065582275","1.9379332065582275","","",""
"3654","","","","","","","","","","","","","","","","","","","","","","","","","2.458930015563965","2.458930015563965","2.458930015563965","","",""
"3657","","","","","","","","","","","","","","","","","","","","","","","","","2.244846820831299","2.244846820831299","2.244846820831299","","",""
"3660","","","","","","","","","","","","","","","","","","","","","","","","","2.2331087589263916","2.2331087589263916","2.2331087589263916","","",""
"3663","","","","","","","","","","","","","","","","","","","","","","","","","1.4502592086791992","1.4502592086791992","1.4502592086791992","","",""
"3666","","","","","","","","","","","","","","","","","","","","","","","","","1.8508192300796509","1.8508192300796509","1.8508192300796509","","",""
"3669","","","","","","","","","","","","","","","","","","","","","","","","","2.042506217956543","2.042506217956543","2.042506217956543","","",""
"3672","","","","","","","","","","","","","","","","","","","","","","","","","2.4665908813476562","2.4665908813476562","2.4665908813476562","","",""
"3675","","","","","","","","","","","","","","","","","","","","","","","","","2.222630500793457","2.222630500793457","2.222630500793457","","",""
"3678","","","","","","","","","","","","","","","","","","","","","","","","","2.059023380279541","2.059023380279541","2.059023380279541","","",""
"3681","","","","","","","","","","","","","","","","","","","","","","","","","2.0916619300842285","2.0916619300842285","2.0916619300842285","","",""
"3684","","","","","","","","","","","","","","","","","","","","","","","","","2.321596145629883","2.321596145629883","2.321596145629883","","",""
"3687","","","","","","","","","","","","","","","","","","","","","","","","","1.9395807981491089","1.9395807981491089","1.9395807981491089","","",""
"3690","","","","","","","","","","","","","","","","","","","","","","","","","2.304826259613037","2.304826259613037","2.304826259613037","","",""
"3693","","","","","","","","","","","","","","","","","","","","","","","","","2.46744966506958","2.46744966506958","2.46744966506958","","",""
"3696","","","","","","","","","","","","","","","","","","","","","","","","","1.5160146951675415","1.5160146951675415","1.5160146951675415","","",""
"3699","","","","","","","","","","","","","","","","","","","","","","","","","2.0912699699401855","2.0912699699401855","2.0912699699401855","","",""
"3702","","","","","","","","","","","","","","","","","","","","","","","","","2.352174758911133","2.352174758911133","2.352174758911133","","",""
"3705","","","","","","","","","","","","","","","","","","","","","","","","","2.299813747406006","2.299813747406006","2.299813747406006","","",""
"3708","","","","","","","","","","","","","","","","","","","","","","","","","1.9324209690093994","1.9324209690093994","1.9324209690093994","","",""
"3711","","","","","","","","","","","","","","","","","","","","","","","","","2.3261146545410156","2.3261146545410156","2.3261146545410156","","",""
"3714","","","","","","","","","","","","","","","","","","","","","","","","","1.9341601133346558","1.9341601133346558","1.9341601133346558","","",""
"3717","","","","","","","","","","","","","","","","","","","","","","","","","1.8247015476226807","1.8247015476226807","1.8247015476226807","","",""
"3720","","","","","","","","","","","","","","","","","","","","","","","","","2.61898136138916","2.61898136138916","2.61898136138916","","",""
"3723","","","","","","","","","","","","","","","","","","","","","","","","","2.051389694213867","2.051389694213867","2.051389694213867","","",""
"3726","","","","","","","","","","","","","","","","","","","","","","","","","1.906555414199829","1.906555414199829","1.906555414199829","","",""
"3729","","","","","","","","","","","","","","","","","","","","","","","","","2.7575325965881348","2.7575325965881348","2.7575325965881348","","",""
"3732","","","","","","","","","","","","","","","","","","","","","","","","","2.413515567779541","2.413515567779541","2.413515567779541","","",""
"3735","","","","","","","","","","","","","","","","","","","","","","","","","1.8819555044174194","1.8819555044174194","1.8819555044174194","","",""
"3738","","","","","","","","","","","","","","","","","","","","","","","","","2.384891986846924","2.384891986846924","2.384891986846924","","",""
"3741","","","","","","","","","","","","","","","","","","","","","","","","","2.4507875442504883","2.4507875442504883","2.4507875442504883","","",""
"3744","","","","","","","","","","","","","","","","","","","","","","","","","2.2935562133789062","2.2935562133789062","2.2935562133789062","","",""
"3747","","","","","","","","","","","","","","","","","","","","","","","","","2.4900386333465576","2.4900386333465576","2.4900386333465576","","",""
"3750","","","","","","","","","","","","","","","","","","","","","","","","","2.145644187927246","2.145644187927246","2.145644187927246","","",""
"3753","","","","","","","","","","","","","","","","","","","","","","","","","2.1541810035705566","2.1541810035705566","2.1541810035705566","","",""
"3756","","","","","","","","","","","","","","","","","","","","","","","","","2.6197614669799805","2.6197614669799805","2.6197614669799805","","",""
"3759","","","","","","","","","","","","","","","","","","","","","","","","","2.2924394607543945","2.2924394607543945","2.2924394607543945","","",""
"3762","","","","","","","","","","","","","","","","","","","","","","","","","2.2116470336914062","2.2116470336914062","2.2116470336914062","","",""
"3765","","","","","","","","","","","","","","","","","","","","","","","","","1.9461185932159424","1.9461185932159424","1.9461185932159424","","",""
"3768","","","","","","","","","","","","","","","","","","","","","","","","","2.192462921142578","2.192462921142578","2.192462921142578","","",""
"3771","","","","","","","","","","","","","","","","","","","","","","","","","2.154885768890381","2.154885768890381","2.154885768890381","","",""
"3774","","","","","","","","","","","","","","","","","","","","","","","","","2.2746455669403076","2.2746455669403076","2.2746455669403076","","",""
"3777","","","","","","","","","","","","","","","","","","","","","","","","","2.053169012069702","2.053169012069702","2.053169012069702","","",""
"3780","","","","","","","","","","","","","","","","","","","","","","","","","2.0050015449523926","2.0050015449523926","2.0050015449523926","","",""
"3783","","","","","","","","","","","","","","","","","","","","","","","","","1.9214143753051758","1.9214143753051758","1.9214143753051758","","",""
"3786","","","","","","","","","","","","","","","","","","","","","","","","","2.077849864959717","2.077849864959717","2.077849864959717","","",""
"3789","","","","","","","","","","","","","","","","","","","","","","","","","2.3966965675354004","2.3966965675354004","2.3966965675354004","","",""
"3792","","","","","","","","","","","","","","","","","","","","","","","","","2.273085117340088","2.273085117340088","2.273085117340088","","",""
"3795","","","","","","","","","","","","","","","","","","","","","","","","","1.9727156162261963","1.9727156162261963","1.9727156162261963","","",""
"3798","","","","","","","","","","","","","","","","","","","","","","","","","2.025184154510498","2.025184154510498","2.025184154510498","","",""
"3801","","","","","","","","","","","","","","","","","","","","","","","","","2.2367262840270996","2.2367262840270996","2.2367262840270996","","",""
"3804","","","","","","","","","","","","","","","","","","","","","","","","","2.297858238220215","2.297858238220215","2.297858238220215","","",""
"3807","","","","","","","","","","","","","","","","","","","","","","","","","2.0777363777160645","2.0777363777160645","2.0777363777160645","","",""
"3810","","","","","","","","","","","","","","","","","","","","","","","","","2.4734127521514893","2.4734127521514893","2.4734127521514893","","",""
"3813","","","","","","","","","","","","","","","","","","","","","","","","","1.8655308485031128","1.8655308485031128","1.8655308485031128","","",""
"3816","","","","","","","","","","","","","","","","","","","","","","","","","2.1578831672668457","2.1578831672668457","2.1578831672668457","","",""
"3819","","","","","","","","","","","","","","","","","","","","","","","","","2.163815975189209","2.163815975189209","2.163815975189209","","",""
"3822","","","","","","","","","","","","","","","","","","","","","","","","","1.9830100536346436","1.9830100536346436","1.9830100536346436","","",""
"3825","","","","","","","","","","","","","","","","","","","","","","","","","2.5492801666259766","2.5492801666259766","2.5492801666259766","","",""
"3828","","","","","","","","","","","","","","","","","","","","","","","","","2.2163009643554688","2.2163009643554688","2.2163009643554688","","",""
"3831","","","","","","","","","","","","","","","","","","","","","","","","","2.244479179382324","2.244479179382324","2.244479179382324","","",""
"3834","","","","","","","","","","","","","","","","","","","","","","","","","2.2907848358154297","2.2907848358154297","2.2907848358154297","","",""
"3837","","","","","","","","","","","","","","","","","","","","","","","","","1.7875266075134277","1.7875266075134277","1.7875266075134277","","",""
"3840","","","","","","","","","","","","","","","","","","","","","","","","","2.101839542388916","2.101839542388916","2.101839542388916","","",""
"3843","","","","","","","","","","","","","","","","","","","","","","","","","2.452639102935791","2.452639102935791","2.452639102935791","","",""
"3846","","","","","","","","","","","","","","","","","","","","","","","","","2.4711050987243652","2.4711050987243652","2.4711050987243652","","",""
"3849","","","","","","","","","","","","","","","","","","","","","","","","","2.178553342819214","2.178553342819214","2.178553342819214","","",""
"3852","","","","","","","","","","","","","","","","","","","","","","","","","2.3435113430023193","2.3435113430023193","2.3435113430023193","","",""
"3855","","","","","","","","","","","","","","","","","","","","","","","","","2.194976568222046","2.194976568222046","2.194976568222046","","",""
"3858","","","","","","","","","","","","","","","","","","","","","","","","","2.312161684036255","2.312161684036255","2.312161684036255","","",""
"3861","","","","","","","","","","","","","","","","","","","","","","","","","2.2985873222351074","2.2985873222351074","2.2985873222351074","","",""
"3864","","","","","","","","","","","","","","","","","","","","","","","","","2.2705955505371094","2.2705955505371094","2.2705955505371094","","",""
"3867","","","","","","","","","","","","","","","","","","","","","","","","","2.206637382507324","2.206637382507324","2.206637382507324","","",""
"3870","","","","","","","","","","","","","","","","","","","","","","","","","2.402980327606201","2.402980327606201","2.402980327606201","","",""
"3873","","","","","","","","","","","","","","","","","","","","","","","","","2.4034342765808105","2.4034342765808105","2.4034342765808105","","",""
"3876","","","","","","","","","","","","","","","","","","","","","","","","","2.0928268432617188","2.0928268432617188","2.0928268432617188","","",""
"3879","","","","","","","","","","","","","","","","","","","","","","","","","2.3378303050994873","2.3378303050994873","2.3378303050994873","","",""
"3882","","","","","","","","","","","","","","","","","","","","","","","","","2.0467371940612793","2.0467371940612793","2.0467371940612793","","",""
"3885","","","","","","","","","","","","","","","","","","","","","","","","","2.511211633682251","2.511211633682251","2.511211633682251","","",""
"3888","","","","","","","","","","","","","","","","","","","","","","","","","2.291346311569214","2.291346311569214","2.291346311569214","","",""
"3891","","","","","","","","","","","","","","","","","","","","","","","","","2.2182161808013916","2.2182161808013916","2.2182161808013916","","",""
"3894","","","","","","","","","","","","","","","","","","","","","","","","","2.6106138229370117","2.6106138229370117","2.6106138229370117","","",""
"3897","","","","","","","","","","","","","","","","","","","","","","","","","1.972685694694519","1.972685694694519","1.972685694694519","","",""
"3900","","","","","","","","","","","","","","","","","","","","","","","","","2.456362724304199","2.456362724304199","2.456362724304199","","",""
"3903","","","","","","","","","","","","","","","","","","","","","","","","","2.3963754177093506","2.3963754177093506","2.3963754177093506","","",""
"3906","","","","","","","","","","","","","","","","","","","","","","","","","2.0816850662231445","2.0816850662231445","2.0816850662231445","","",""
"3909","","","","","","","","","","","","","","","","","","","","","","","","","1.8454614877700806","1.8454614877700806","1.8454614877700806","","",""
"3912","","","","","","","","","","","","","","","","","","","","","","","","","2.0503711700439453","2.0503711700439453","2.0503711700439453","","",""
"3915","","","","","","","","","","","","","","","","","","","","","","","","","2.0415139198303223","2.0415139198303223","2.0415139198303223","","",""
"3918","","","","","","","","","","","","","","","","","","","","","","","","","2.3036389350891113","2.3036389350891113","2.3036389350891113","","",""
"3921","","","","","","","","","","","","","","","","","","","","","","","","","2.2523915767669678","2.2523915767669678","2.2523915767669678","","",""
