"Step","quiet-durian-31 - Test_Mean_Angular_Distance_EPNP","quiet-durian-31 - Test_Mean_Angular_Distance_EPNP__MIN","quiet-durian-31 - Test_Mean_Angular_Distance_EPNP__MAX","quiet-durian-31 - Test_Mean_Angular_Distance_ITERATIVE","quiet-durian-31 - Test_Mean_Angular_Distance_ITERATIVE__MIN","quiet-durian-31 - Test_Mean_Angular_Distance_ITERATIVE__MAX","quiet-durian-31 - Test_Mean_Angular_Distance_SQPNP","quiet-durian-31 - Test_Mean_Angular_Distance_SQPNP__MIN","quiet-durian-31 - Test_Mean_Angular_Distance_SQPNP__MAX","quiet-durian-31 - Test_Mean_Angular_Distance_IPPE","quiet-durian-31 - Test_Mean_Angular_Distance_IPPE__MIN","quiet-durian-31 - Test_Mean_Angular_Distance_IPPE__MAX","quiet-durian-31 - Test_Mean_Angular_Distance_P3P","quiet-durian-31 - Test_Mean_Angular_Distance_P3P__MIN","quiet-durian-31 - Test_Mean_Angular_Distance_P3P__MAX"
"2151","","","","","","","","","","","","","12.821595847310078","12.821595847310078","12.821595847310078"
"2155","","","","","","","","","","21.180211327407704","21.180211327407704","21.180211327407704","","",""
"2156","","","","","","","70.74381573956725","70.74381573956725","70.74381573956725","","","","","",""
"2158","","","","156.91524092329718","156.91524092329718","156.91524092329718","","","","","","","","",""
"2159","125.36460923414997","125.36460923414997","125.36460923414997","","","","","","","","","","","",""
"2160","","","","","","","","","","","","","21.48570120634767","21.48570120634767","21.48570120634767"
"2164","","","","","","","","","","23.428142779354914","23.428142779354914","23.428142779354914","","",""
"2165","","","","","","","48.63955908581457","48.63955908581457","48.63955908581457","","","","","",""
"2167","","","","10.879795282387107","10.879795282387107","10.879795282387107","","","","","","","","",""
"2168","140.3582922257815","140.3582922257815","140.3582922257815","","","","","","","","","","","",""
"2169","","","","","","","","","","","","","87.97110885003568","87.97110885003568","87.97110885003568"
"2173","","","","","","","","","","111.08074209963422","111.08074209963422","111.08074209963422","","",""
"2174","","","","","","","106.23103012370585","106.23103012370585","106.23103012370585","","","","","",""
"2176","","","","14.94902060473538","14.94902060473538","14.94902060473538","","","","","","","","",""
"2177","95.53172494617029","95.53172494617029","95.53172494617029","","","","","","","","","","","",""
"2178","","","","","","","","","","","","","115.6175286736963","115.6175286736963","115.6175286736963"
"2182","","","","","","","","","","19.195010746040765","19.195010746040765","19.195010746040765","","",""
"2183","","","","","","","74.43786024206749","74.43786024206749","74.43786024206749","","","","","",""
"2185","","","","39.01366578784561","39.01366578784561","39.01366578784561","","","","","","","","",""
"2186","87.86702990959628","87.86702990959628","87.86702990959628","","","","","","","","","","","",""
"2187","","","","","","","","","","","","","44.22018880087825","44.22018880087825","44.22018880087825"
"2191","","","","","","","","","","33.26884119039232","33.26884119039232","33.26884119039232","","",""
"2192","","","","","","","72.6415951551857","72.6415951551857","72.6415951551857","","","","","",""
"2194","","","","35.000398072903636","35.000398072903636","35.000398072903636","","","","","","","","",""
"2195","59.58426815566692","59.58426815566692","59.58426815566692","","","","","","","","","","","",""
"2196","","","","","","","","","","","","","87.26253229981428","87.26253229981428","87.26253229981428"
"2200","","","","","","","","","","38.25179512626406","38.25179512626406","38.25179512626406","","",""
"2201","","","","","","","77.59042545403774","77.59042545403774","77.59042545403774","","","","","",""
"2203","","","","100.2651232041115","100.2651232041115","100.2651232041115","","","","","","","","",""
"2204","3.208358606236942","3.208358606236942","3.208358606236942","","","","","","","","","","","",""
"2205","","","","","","","","","","","","","36.518790904375834","36.518790904375834","36.518790904375834"
"2209","","","","","","","","","","50.02622033818787","50.02622033818787","50.02622033818787","","",""
"2210","","","","","","","81.7274692203613","81.7274692203613","81.7274692203613","","","","","",""
"2212","","","","18.954849608030088","18.954849608030088","18.954849608030088","","","","","","","","",""
"2213","153.4537845280924","153.4537845280924","153.4537845280924","","","","","","","","","","","",""
"2214","","","","","","","","","","","","","63.067148056044545","63.067148056044545","63.067148056044545"
"2218","","","","","","","","","","29.587580581665236","29.587580581665236","29.587580581665236","","",""
"2219","","","","","","","97.26054034730629","97.26054034730629","97.26054034730629","","","","","",""
"2221","","","","1.4503532611716707","1.4503532611716707","1.4503532611716707","","","","","","","","",""
"2222","16.504986895013502","16.504986895013502","16.504986895013502","","","","","","","","","","","",""
"2223","","","","","","","","","","","","","43.34969095311703","43.34969095311703","43.34969095311703"
"2227","","","","","","","","","","118.47705360050031","118.47705360050031","118.47705360050031","","",""
"2228","","","","","","","56.85684407846027","56.85684407846027","56.85684407846027","","","","","",""
"2230","","","","57.21254563082012","57.21254563082012","57.21254563082012","","","","","","","","",""
"2231","10.986629463469427","10.986629463469427","10.986629463469427","","","","","","","","","","","",""
"2232","","","","","","","","","","","","","153.42832803650504","153.42832803650504","153.42832803650504"
"2236","","","","","","","","","","6.041776147827704","6.041776147827704","6.041776147827704","","",""
"2237","","","","","","","64.63088530275724","64.63088530275724","64.63088530275724","","","","","",""
"2239","","","","102.23538789361355","102.23538789361355","102.23538789361355","","","","","","","","",""
"2240","112.933655664669","112.933655664669","112.933655664669","","","","","","","","","","","",""
"2241","","","","","","","","","","","","","30.99532998247855","30.99532998247855","30.99532998247855"
"2245","","","","","","","","","","74.60763235902483","74.60763235902483","74.60763235902483","","",""
"2246","","","","","","","114.76433468376719","114.76433468376719","114.76433468376719","","","","","",""
"2248","","","","84.11225795371064","84.11225795371064","84.11225795371064","","","","","","","","",""
"2249","92.10885051711315","92.10885051711315","92.10885051711315","","","","","","","","","","","",""
"2250","","","","","","","","","","","","","93.92060067059232","93.92060067059232","93.92060067059232"
"2254","","","","","","","","","","126.86259198104467","126.86259198104467","126.86259198104467","","",""
"2255","","","","","","","107.40496655341056","107.40496655341056","107.40496655341056","","","","","",""
"2257","","","","8.13347355031442","8.13347355031442","8.13347355031442","","","","","","","","",""
"2258","129.9303815980155","129.9303815980155","129.9303815980155","","","","","","","","","","","",""
"2259","","","","","","","","","","","","","35.415718316935624","35.415718316935624","35.415718316935624"
"2263","","","","","","","","","","77.52254429506876","77.52254429506876","77.52254429506876","","",""
"2264","","","","","","","91.48455413943594","91.48455413943594","91.48455413943594","","","","","",""
"2266","","","","31.55295075703617","31.55295075703617","31.55295075703617","","","","","","","","",""
"2267","16.75297143347538","16.75297143347538","16.75297143347538","","","","","","","","","","","",""
"2268","","","","","","","","","","","","","16.14196448201531","16.14196448201531","16.14196448201531"
"2272","","","","","","","","","","5.209883854255878","5.209883854255878","5.209883854255878","","",""
"2273","","","","","","","108.74335348337284","108.74335348337284","108.74335348337284","","","","","",""
"2275","","","","137.60841486279264","137.60841486279264","137.60841486279264","","","","","","","","",""
"2276","108.91818801434559","108.91818801434559","108.91818801434559","","","","","","","","","","","",""
"2277","","","","","","","","","","","","","90.40511384934209","90.40511384934209","90.40511384934209"
"2281","","","","","","","","","","33.31594571385966","33.31594571385966","33.31594571385966","","",""
"2282","","","","","","","69.73102959035535","69.73102959035535","69.73102959035535","","","","","",""
"2284","","","","29.013356316482117","29.013356316482117","29.013356316482117","","","","","","","","",""
"2285","45.45742793510706","45.45742793510706","45.45742793510706","","","","","","","","","","","",""
"2286","","","","","","","","","","","","","73.60811695626825","73.60811695626825","73.60811695626825"
"2290","","","","","","","","","","68.55131545129704","68.55131545129704","68.55131545129704","","",""
"2291","","","","","","","74.23432966598617","74.23432966598617","74.23432966598617","","","","","",""
"2293","","","","155.83247188053605","155.83247188053605","155.83247188053605","","","","","","","","",""
"2294","148.7404456745603","148.7404456745603","148.7404456745603","","","","","","","","","","","",""
"2295","","","","","","","","","","","","","94.45864392502129","94.45864392502129","94.45864392502129"
"2299","","","","","","","","","","40.138110133510196","40.138110133510196","40.138110133510196","","",""
"2300","","","","","","","97.86499099513838","97.86499099513838","97.86499099513838","","","","","",""
"2302","","","","34.58457609912762","34.58457609912762","34.58457609912762","","","","","","","","",""
"2303","94.74485984070495","94.74485984070495","94.74485984070495","","","","","","","","","","","",""
"2304","","","","","","","","","","","","","122.91063711866283","122.91063711866283","122.91063711866283"
"2308","","","","","","","","","","4.672831276248843","4.672831276248843","4.672831276248843","","",""
"2309","","","","","","","119.89176666318178","119.89176666318178","119.89176666318178","","","","","",""
"2311","","","","68.17357332930797","68.17357332930797","68.17357332930797","","","","","","","","",""
"2312","108.10365711846141","108.10365711846141","108.10365711846141","","","","","","","","","","","",""
"2313","","","","","","","","","","","","","158.51108292513206","158.51108292513206","158.51108292513206"
"2317","","","","","","","","","","91.24176631513164","91.24176631513164","91.24176631513164","","",""
"2318","","","","","","","76.13326343695779","76.13326343695779","76.13326343695779","","","","","",""
"2320","","","","56.166871853806114","56.166871853806114","56.166871853806114","","","","","","","","",""
"2321","82.74095124968812","82.74095124968812","82.74095124968812","","","","","","","","","","","",""
"2322","","","","","","","","","","","","","26.786603132291702","26.786603132291702","26.786603132291702"
"2326","","","","","","","","","","8.325543051675567","8.325543051675567","8.325543051675567","","",""
"2327","","","","","","","134.10185109980924","134.10185109980924","134.10185109980924","","","","","",""
"2329","","","","75.74982715099208","75.74982715099208","75.74982715099208","","","","","","","","",""
"2330","19.46975887039622","19.46975887039622","19.46975887039622","","","","","","","","","","","",""
"2331","","","","","","","","","","","","","94.52438152696588","94.52438152696588","94.52438152696588"
"2335","","","","","","","","","","12.23262642241221","12.23262642241221","12.23262642241221","","",""
"2336","","","","","","","39.81142828317232","39.81142828317232","39.81142828317232","","","","","",""
"2338","","","","17.690189561324104","17.690189561324104","17.690189561324104","","","","","","","","",""
"2339","154.97564409000407","154.97564409000407","154.97564409000407","","","","","","","","","","","",""
"2340","","","","","","","","","","","","","43.99042309309317","43.99042309309317","43.99042309309317"
"2344","","","","","","","","","","43.38043728904668","43.38043728904668","43.38043728904668","","",""
"2345","","","","","","","84.46797509085404","84.46797509085404","84.46797509085404","","","","","",""
"2347","","","","39.7087395458737","39.7087395458737","39.7087395458737","","","","","","","","",""
"2348","133.5010622802887","133.5010622802887","133.5010622802887","","","","","","","","","","","",""
"2349","","","","","","","","","","","","","155.56849441382064","155.56849441382064","155.56849441382064"
"2353","","","","","","","","","","6.970880955159345","6.970880955159345","6.970880955159345","","",""
"2354","","","","","","","36.53757107599856","36.53757107599856","36.53757107599856","","","","","",""
"2356","","","","92.2305482587073","92.2305482587073","92.2305482587073","","","","","","","","",""
"2357","96.7388093068746","96.7388093068746","96.7388093068746","","","","","","","","","","","",""
"2358","","","","","","","","","","","","","85.28944657916492","85.28944657916492","85.28944657916492"
"2362","","","","","","","","","","104.85450170383815","104.85450170383815","104.85450170383815","","",""
"2363","","","","","","","105.44483649541169","105.44483649541169","105.44483649541169","","","","","",""
"2365","","","","48.04666334174732","48.04666334174732","48.04666334174732","","","","","","","","",""
"2366","126.59141146604404","126.59141146604404","126.59141146604404","","","","","","","","","","","",""
"2367","","","","","","","","","","","","","55.62627418713424","55.62627418713424","55.62627418713424"
"2371","","","","","","","","","","29.93849372927832","29.93849372927832","29.93849372927832","","",""
"2372","","","","","","","42.372102566464235","42.372102566464235","42.372102566464235","","","","","",""
"2374","","","","83.8184022593189","83.8184022593189","83.8184022593189","","","","","","","","",""
"2375","107.3026909928995","107.3026909928995","107.3026909928995","","","","","","","","","","","",""
"2376","","","","","","","","","","","","","50.45021841544215","50.45021841544215","50.45021841544215"
"2380","","","","","","","","","","149.18347384815507","149.18347384815507","149.18347384815507","","",""
"2381","","","","","","","85.78122051463386","85.78122051463386","85.78122051463386","","","","","",""
"2383","","","","13.490101960241446","13.490101960241446","13.490101960241446","","","","","","","","",""
"2384","90.98559171768136","90.98559171768136","90.98559171768136","","","","","","","","","","","",""
"2385","","","","","","","","","","","","","54.202633580205216","54.202633580205216","54.202633580205216"
"2389","","","","","","","","","","45.214231339088144","45.214231339088144","45.214231339088144","","",""
"2390","","","","","","","93.92841055411724","93.92841055411724","93.92841055411724","","","","","",""
"2392","","","","3.230165420799608","3.230165420799608","3.230165420799608","","","","","","","","",""
"2393","124.91523928247712","124.91523928247712","124.91523928247712","","","","","","","","","","","",""
"2394","","","","","","","","","","","","","9.822724956339869","9.822724956339869","9.822724956339869"
"2398","","","","","","","","","","6.986106465744257","6.986106465744257","6.986106465744257","","",""
"2399","","","","","","","70.25727681484128","70.25727681484128","70.25727681484128","","","","","",""
"2401","","","","38.563300715265285","38.563300715265285","38.563300715265285","","","","","","","","",""
"2402","119.44115117634942","119.44115117634942","119.44115117634942","","","","","","","","","","","",""
"2403","","","","","","","","","","","","","52.55837505803322","52.55837505803322","52.55837505803322"
"2407","","","","","","","","","","33.09378326914168","33.09378326914168","33.09378326914168","","",""
"2408","","","","","","","121.63323448777317","121.63323448777317","121.63323448777317","","","","","",""
"2410","","","","105.35714418442583","105.35714418442583","105.35714418442583","","","","","","","","",""
"2411","143.08164907309128","143.08164907309128","143.08164907309128","","","","","","","","","","","",""
"2412","","","","","","","","","","","","","111.75898230533451","111.75898230533451","111.75898230533451"
"2416","","","","","","","","","","59.78860465644597","59.78860465644597","59.78860465644597","","",""
"2417","","","","","","","51.466499464161785","51.466499464161785","51.466499464161785","","","","","",""
"2419","","","","7.175116686881296","7.175116686881296","7.175116686881296","","","","","","","","",""
"2420","160.3662077765162","160.3662077765162","160.3662077765162","","","","","","","","","","","",""
"2421","","","","","","","","","","","","","92.62035128387605","92.62035128387605","92.62035128387605"
"2425","","","","","","","","","","9.599753052721894","9.599753052721894","9.599753052721894","","",""
"2426","","","","","","","130.16285403264925","130.16285403264925","130.16285403264925","","","","","",""
"2428","","","","14.960334919078008","14.960334919078008","14.960334919078008","","","","","","","","",""
"2429","168.51164485315988","168.51164485315988","168.51164485315988","","","","","","","","","","","",""
"2430","","","","","","","","","","","","","45.665575386333586","45.665575386333586","45.665575386333586"
"2434","","","","","","","","","","99.95634491074114","99.95634491074114","99.95634491074114","","",""
"2435","","","","","","","91.74650812833112","91.74650812833112","91.74650812833112","","","","","",""
