"Step","zany-disco-38 - Test_Mean_Angular_Distance_EPNP","zany-disco-38 - Test_Mean_Angular_Distance_EPNP__MIN","zany-disco-38 - Test_Mean_Angular_Distance_EPNP__MAX","zany-disco-38 - Test_Mean_Angular_Distance_ITERATIVE","zany-disco-38 - Test_Mean_Angular_Distance_ITERATIVE__MIN","zany-disco-38 - Test_Mean_Angular_Distance_ITERATIVE__MAX","zany-disco-38 - Test_Mean_Angular_Distance_SQPNP","zany-disco-38 - Test_Mean_Angular_Distance_SQPNP__MIN","zany-disco-38 - Test_Mean_Angular_Distance_SQPNP__MAX","zany-disco-38 - Test_Mean_Angular_Distance_P3P","zany-disco-38 - Test_Mean_Angular_Distance_P3P__MIN","zany-disco-38 - Test_Mean_Angular_Distance_P3P__MAX","zany-disco-38 - Test_Mean_Angular_Distance_AP3P","zany-disco-38 - Test_Mean_Angular_Distance_AP3P__MIN","zany-disco-38 - Test_Mean_Angular_Distance_AP3P__MAX"
"6735","","","","","","","","","","","","","58.10486911792371","58.10486911792371","58.10486911792371"
"6737","","","","","","","160.19542803035083","160.19542803035083","160.19542803035083","","","","","",""
"6739","","","","81.8407887120892","81.8407887120892","81.8407887120892","","","","","","","","",""
"6740","106.25011483239797","106.25011483239797","106.25011483239797","","","","","","","","","","","",""
"6741","","","","","","","","","","142.31528968937465","142.31528968937465","142.31528968937465","","",""
"6744","","","","","","","","","","","","","142.25640522143195","142.25640522143195","142.25640522143195"
"6746","","","","","","","43.22793379396691","43.22793379396691","43.22793379396691","","","","","",""
"6748","","","","21.65451553067058","21.65451553067058","21.65451553067058","","","","","","","","",""
"6749","148.5556045785115","148.5556045785115","148.5556045785115","","","","","","","","","","","",""
"6750","","","","","","","","","","41.167231270038286","41.167231270038286","41.167231270038286","","",""
"6753","","","","","","","","","","","","","41.16723125264045","41.16723125264045","41.16723125264045"
"6755","","","","","","","166.59256855475854","166.59256855475854","166.59256855475854","","","","","",""
"6757","","","","158.7414333533742","158.7414333533742","158.7414333533742","","","","","","","","",""
"6758","151.57367545688388","151.57367545688388","151.57367545688388","","","","","","","","","","","",""
"6759","","","","","","","","","","161.8629981772021","161.8629981772021","161.8629981772021","","",""
"6762","","","","","","","","","","","","","161.86301017045565","161.86301017045565","161.86301017045565"
"6764","","","","","","","20.460408295077286","20.460408295077286","20.460408295077286","","","","","",""
"6766","","","","62.142860756901555","62.142860756901555","62.142860756901555","","","","","","","","",""
"6767","144.52438716372237","144.52438716372237","144.52438716372237","","","","","","","","","","","",""
"6768","","","","","","","","","","28.293243940543277","28.293243940543277","28.293243940543277","","",""
"6771","","","","","","","","","","","","","28.276903934568253","28.276903934568253","28.276903934568253"
"6773","","","","","","","73.26659658783042","73.26659658783042","73.26659658783042","","","","","",""
"6775","","","","62.15766467940395","62.15766467940395","62.15766467940395","","","","","","","","",""
"6776","17.66454154754868","17.66454154754868","17.66454154754868","","","","","","","","","","","",""
"6777","","","","","","","","","","30.534160107559018","30.534160107559018","30.534160107559018","","",""
"6780","","","","","","","","","","","","","17.554475504929997","17.554475504929997","17.554475504929997"
"6782","","","","","","","18.81036063739461","18.81036063739461","18.81036063739461","","","","","",""
"6784","","","","1.6798451195816426","1.6798451195816426","1.6798451195816426","","","","","","","","",""
"6785","161.9261989262671","161.9261989262671","161.9261989262671","","","","","","","","","","","",""
"6786","","","","","","","","","","36.7727083296229","36.7727083296229","36.7727083296229","","",""
"6789","","","","","","","","","","","","","36.77270833286465","36.77270833286465","36.77270833286465"
"6791","","","","","","","166.17676200744518","166.17676200744518","166.17676200744518","","","","","",""
"6793","","","","72.5723519697158","72.5723519697158","72.5723519697158","","","","","","","","",""
"6794","139.8773594884019","139.8773594884019","139.8773594884019","","","","","","","","","","","",""
"6795","","","","","","","","","","26.122980587574006","26.122980587574006","26.122980587574006","","",""
"6798","","","","","","","","","","","","","26.123115577742652","26.123115577742652","26.123115577742652"
"6800","","","","","","","164.17412128190665","164.17412128190665","164.17412128190665","","","","","",""
"6802","","","","71.95000820920107","71.95000820920107","71.95000820920107","","","","","","","","",""
"6803","71.53041315241116","71.53041315241116","71.53041315241116","","","","","","","","","","","",""
"6804","","","","","","","","","","36.716511229092646","36.716511229092646","36.716511229092646","","",""
"6807","","","","","","","","","","","","","36.70276214749191","36.70276214749191","36.70276214749191"
"6809","","","","","","","62.32748343588918","62.32748343588918","62.32748343588918","","","","","",""
"6811","","","","28.016751042081864","28.016751042081864","28.016751042081864","","","","","","","","",""
"6812","168.0430799840994","168.0430799840994","168.0430799840994","","","","","","","","","","","",""
"6813","","","","","","","","","","56.440300534516794","56.440300534516794","56.440300534516794","","",""
"6816","","","","","","","","","","","","","56.440300540620655","56.440300540620655","56.440300540620655"
"6818","","","","","","","166.76795438504743","166.76795438504743","166.76795438504743","","","","","",""
"6820","","","","39.909616691718384","39.909616691718384","39.909616691718384","","","","","","","","",""
"6821","160.5872674417818","160.5872674417818","160.5872674417818","","","","","","","","","","","",""
"6822","","","","","","","","","","57.42794426072419","57.42794426072419","57.42794426072419","","",""
"6825","","","","","","","","","","","","","56.86540903957467","56.86540903957467","56.86540903957467"
"6827","","","","","","","93.94945559612285","93.94945559612285","93.94945559612285","","","","","",""
"6829","","","","41.781537993174396","41.781537993174396","41.781537993174396","","","","","","","","",""
"6830","4.928472117275987","4.928472117275987","4.928472117275987","","","","","","","","","","","",""
"6831","","","","","","","","","","49.55596648627167","49.55596648627167","49.55596648627167","","",""
"6834","","","","","","","","","","","","","51.717158774939946","51.717158774939946","51.717158774939946"
"6836","","","","","","","32.69159994512887","32.69159994512887","32.69159994512887","","","","","",""
"6838","","","","88.07989071656446","88.07989071656446","88.07989071656446","","","","","","","","",""
"6839","52.37132508607115","52.37132508607115","52.37132508607115","","","","","","","","","","","",""
"6840","","","","","","","","","","55.14627965000429","55.14627965000429","55.14627965000429","","",""
"6843","","","","","","","","","","","","","55.14631099361907","55.14631099361907","55.14631099361907"
"6845","","","","","","","47.29412124347735","47.29412124347735","47.29412124347735","","","","","",""
"6847","","","","84.95765766556814","84.95765766556814","84.95765766556814","","","","","","","","",""
"6848","173.31297455227258","173.31297455227258","173.31297455227258","","","","","","","","","","","",""
"6849","","","","","","","","","","147.5676621191747","147.5676621191747","147.5676621191747","","",""
"6852","","","","","","","","","","","","","147.7013215540893","147.7013215540893","147.7013215540893"
"6854","","","","","","","165.59443905031287","165.59443905031287","165.59443905031287","","","","","",""
"6856","","","","160.51728323806407","160.51728323806407","160.51728323806407","","","","","","","","",""
"6857","165.56966540818226","165.56966540818226","165.56966540818226","","","","","","","","","","","",""
"6858","","","","","","","","","","176.77768617677162","176.77768617677162","176.77768617677162","","",""
"6861","","","","","","","","","","","","","176.7776789732352","176.7776789732352","176.7776789732352"
"6863","","","","","","","164.11430745314084","164.11430745314084","164.11430745314084","","","","","",""
"6865","","","","24.744310199506998","24.744310199506998","24.744310199506998","","","","","","","","",""
"6866","48.53985909933954","48.53985909933954","48.53985909933954","","","","","","","","","","","",""
"6867","","","","","","","","","","77.23828456020618","77.23828456020618","77.23828456020618","","",""
"6870","","","","","","","","","","","","","77.22317055731999","77.22317055731999","77.22317055731999"
"6872","","","","","","","112.46117824668069","112.46117824668069","112.46117824668069","","","","","",""
"6874","","","","120.06592390764439","120.06592390764439","120.06592390764439","","","","","","","","",""
"6875","169.94324599130448","169.94324599130448","169.94324599130448","","","","","","","","","","","",""
"6876","","","","","","","","","","55.95777237845327","55.95777237845327","55.95777237845327","","",""
"6879","","","","","","","","","","","","","55.9577700686458","55.9577700686458","55.9577700686458"
"6881","","","","","","","170.35893855293975","170.35893855293975","170.35893855293975","","","","","",""
"6883","","","","65.87533604450482","65.87533604450482","65.87533604450482","","","","","","","","",""
"6884","133.1454428639211","133.1454428639211","133.1454428639211","","","","","","","","","","","",""
"6885","","","","","","","","","","157.95415743212618","157.95415743212618","157.95415743212618","","",""
"6888","","","","","","","","","","","","","157.9540181600944","157.9540181600944","157.9540181600944"
"6890","","","","","","","147.1407471070173","147.1407471070173","147.1407471070173","","","","","",""
"6892","","","","9.790665800382698","9.790665800382698","9.790665800382698","","","","","","","","",""
"6893","148.38934205834067","148.38934205834067","148.38934205834067","","","","","","","","","","","",""
"6894","","","","","","","","","","143.17745010192564","143.17745010192564","143.17745010192564","","",""
"6897","","","","","","","","","","","","","143.2208690795071","143.2208690795071","143.2208690795071"
"6899","","","","","","","37.10762025055752","37.10762025055752","37.10762025055752","","","","","",""
"6901","","","","14.250911037669312","14.250911037669312","14.250911037669312","","","","","","","","",""
"6902","115.16240620147654","115.16240620147654","115.16240620147654","","","","","","","","","","","",""
"6903","","","","","","","","","","116.10305161747094","116.10305161747094","116.10305161747094","","",""
"6906","","","","","","","","","","","","","116.10474625592803","116.10474625592803","116.10474625592803"
"6908","","","","","","","85.6772203413479","85.6772203413479","85.6772203413479","","","","","",""
"6910","","","","14.43804090652705","14.43804090652705","14.43804090652705","","","","","","","","",""
"6911","91.2888810871626","91.2888810871626","91.2888810871626","","","","","","","","","","","",""
"6912","","","","","","","","","","49.96372616711949","49.96372616711949","49.96372616711949","","",""
"6915","","","","","","","","","","","","","49.963717192312316","49.963717192312316","49.963717192312316"
"6917","","","","","","","47.94549937291853","47.94549937291853","47.94549937291853","","","","","",""
"6919","","","","4.124203871543955","4.124203871543955","4.124203871543955","","","","","","","","",""
"6920","176.67296966200513","176.67296966200513","176.67296966200513","","","","","","","","","","","",""
"6921","","","","","","","","","","57.529227759983115","57.529227759983115","57.529227759983115","","",""
"6924","","","","","","","","","","","","","57.52922628230159","57.52922628230159","57.52922628230159"
"6926","","","","","","","172.4510717392593","172.4510717392593","172.4510717392593","","","","","",""
"6928","","","","29.952252613896377","29.952252613896377","29.952252613896377","","","","","","","","",""
"6929","172.31778839431675","172.31778839431675","172.31778839431675","","","","","","","","","","","",""
"6930","","","","","","","","","","43.33982254825909","43.33982254825909","43.33982254825909","","",""
"6933","","","","","","","","","","","","","43.339822450232106","43.339822450232106","43.339822450232106"
"6935","","","","","","","177.62221320038788","177.62221320038788","177.62221320038788","","","","","",""
"6937","","","","71.92180074256261","71.92180074256261","71.92180074256261","","","","","","","","",""
"6938","137.69310275426992","137.69310275426992","137.69310275426992","","","","","","","","","","","",""
"6939","","","","","","","","","","17.27451212946397","17.27451212946397","17.27451212946397","","",""
"6942","","","","","","","","","","","","","17.317727020331375","17.317727020331375","17.317727020331375"
"6944","","","","","","","13.656260120339795","13.656260120339795","13.656260120339795","","","","","",""
"6946","","","","75.1027694179613","75.1027694179613","75.1027694179613","","","","","","","","",""
"6947","65.19168588667169","65.19168588667169","65.19168588667169","","","","","","","","","","","",""
"6948","","","","","","","","","","17.485516645905022","17.485516645905022","17.485516645905022","","",""
"6951","","","","","","","","","","","","","17.532040353387828","17.532040353387828","17.532040353387828"
"6953","","","","","","","43.17791326595761","43.17791326595761","43.17791326595761","","","","","",""
"6955","","","","71.17280007710518","71.17280007710518","71.17280007710518","","","","","","","","",""
"6956","136.9122355511975","136.9122355511975","136.9122355511975","","","","","","","","","","","",""
"6957","","","","","","","","","","2.415213650919128","2.415213650919128","2.415213650919128","","",""
"6960","","","","","","","","","","","","","2.412905006657695","2.412905006657695","2.412905006657695"
"6962","","","","","","","3.1601879251318508","3.1601879251318508","3.1601879251318508","","","","","",""
"6964","","","","74.59821005576609","74.59821005576609","74.59821005576609","","","","","","","","",""
"6965","169.60981617606788","169.60981617606788","169.60981617606788","","","","","","","","","","","",""
"6966","","","","","","","","","","165.18585656194523","165.18585656194523","165.18585656194523","","",""
"6969","","","","","","","","","","","","","165.18585526051132","165.18585526051132","165.18585526051132"
"6971","","","","","","","176.91543948287108","176.91543948287108","176.91543948287108","","","","","",""
"6973","","","","99.35178488010625","99.35178488010625","99.35178488010625","","","","","","","","",""
"6974","14.355902749859354","14.355902749859354","14.355902749859354","","","","","","","","","","","",""
"6975","","","","","","","","","","102.14384362018812","102.14384362018812","102.14384362018812","","",""
"6978","","","","","","","","","","","","","19.83081258976165","19.83081258976165","19.83081258976165"
"6980","","","","","","","47.4662232357131","47.4662232357131","47.4662232357131","","","","","",""
"6982","","","","27.940041188727832","27.940041188727832","27.940041188727832","","","","","","","","",""
"6983","176.53872109956654","176.53872109956654","176.53872109956654","","","","","","","","","","","",""
"6984","","","","","","","","","","41.66374238526495","41.66374238526495","41.66374238526495","","",""
"6987","","","","","","","","","","","","","41.66374241130265","41.66374241130265","41.66374241130265"
"6989","","","","","","","176.1614409105232","176.1614409105232","176.1614409105232","","","","","",""
"6991","","","","22.42358771034057","22.42358771034057","22.42358771034057","","","","","","","","",""
"6992","146.5467376002897","146.5467376002897","146.5467376002897","","","","","","","","","","","",""
"6993","","","","","","","","","","58.37876584052441","58.37876584052441","58.37876584052441","","",""
"6996","","","","","","","","","","","","","58.32900827232355","58.32900827232355","58.32900827232355"
"6998","","","","","","","160.92176545657276","160.92176545657276","160.92176545657276","","","","","",""
"7000","","","","4.4830036747540305","4.4830036747540305","4.4830036747540305","","","","","","","","",""
"7001","174.25571883558285","174.25571883558285","174.25571883558285","","","","","","","","","","","",""
"7002","","","","","","","","","","41.375274610982245","41.375274610982245","41.375274610982245","","",""
"7005","","","","","","","","","","","","","41.3752743541709","41.3752743541709","41.3752743541709"
"7007","","","","","","","175.3919293502219","175.3919293502219","175.3919293502219","","","","","",""
"7009","","","","22.225327611922523","22.225327611922523","22.225327611922523","","","","","","","","",""
"7010","151.93972470496686","151.93972470496686","151.93972470496686","","","","","","","","","","","",""
"7011","","","","","","","","","","151.61499002732913","151.61499002732913","151.61499002732913","","",""
"7014","","","","","","","","","","","","","151.6154077897529","151.6154077897529","151.6154077897529"
"7016","","","","","","","159.12082652824557","159.12082652824557","159.12082652824557","","","","","",""
"7018","","","","19.126756687393538","19.126756687393538","19.126756687393538","","","","","","","","",""
"7019","166.85537743230424","166.85537743230424","166.85537743230424","","","","","","","","","","","",""
"7020","","","","","","","","","","58.64440749301194","58.64440749301194","58.64440749301194","","",""
"7023","","","","","","","","","","","","","58.64440749876172","58.64440749876172","58.64440749876172"
"7025","","","","","","","166.4320118119549","166.4320118119549","166.4320118119549","","","","","",""
"7027","","","","19.201585353099375","19.201585353099375","19.201585353099375","","","","","","","","",""
"7028","149.9791628869219","149.9791628869219","149.9791628869219","","","","","","","","","","","",""
"7029","","","","","","","","","","59.71937002941341","59.71937002941341","59.71937002941341","","",""
"7032","","","","","","","","","","","","","59.722822556289756","59.722822556289756","59.722822556289756"
"7034","","","","","","","164.58894119735868","164.58894119735868","164.58894119735868","","","","","",""
"7036","","","","77.72990025651308","77.72990025651308","77.72990025651308","","","","","","","","",""
"7037","147.2197234532117","147.2197234532117","147.2197234532117","","","","","","","","","","","",""
"7038","","","","","","","","","","59.14112456815106","59.14112456815106","59.14112456815106","","",""
"7041","","","","","","","","","","","","","59.13882964290822","59.13882964290822","59.13882964290822"
"7043","","","","","","","54.32787165232395","54.32787165232395","54.32787165232395","","","","","",""
"7045","","","","15.938271074816498","15.938271074816498","15.938271074816498","","","","","","","","",""
"7046","162.33863561259616","162.33863561259616","162.33863561259616","","","","","","","","","","","",""
"7047","","","","","","","","","","51.74877760473399","51.74877760473399","51.74877760473399","","",""
"7050","","","","","","","","","","","","","51.74873113049617","51.74873113049617","51.74873113049617"
"7052","","","","","","","53.41294457586912","53.41294457586912","53.41294457586912","","","","","",""
"7054","","","","13.967863048393838","13.967863048393838","13.967863048393838","","","","","","","","",""
"7055","165.8045107411421","165.8045107411421","165.8045107411421","","","","","","","","","","","",""
"7056","","","","","","","","","","51.82587815963768","51.82587815963768","51.82587815963768","","",""
"7059","","","","","","","","","","","","","51.825705664867684","51.825705664867684","51.825705664867684"
"7061","","","","","","","56.2844005412736","56.2844005412736","56.2844005412736","","","","","",""
"7063","","","","70.11411601486547","70.11411601486547","70.11411601486547","","","","","","","","",""
"7064","155.72073050652025","155.72073050652025","155.72073050652025","","","","","","","","","","","",""
"7065","","","","","","","","","","62.07867238640519","62.07867238640519","62.07867238640519","","",""
"7068","","","","","","","","","","","","","62.0708027888316","62.0708027888316","62.0708027888316"
"7070","","","","","","","54.09654000846771","54.09654000846771","54.09654000846771","","","","","",""
"7072","","","","23.21292669405699","23.21292669405699","23.21292669405699","","","","","","","","",""
"7073","138.05491916462012","138.05491916462012","138.05491916462012","","","","","","","","","","","",""
"7074","","","","","","","","","","52.81161344145919","52.81161344145919","52.81161344145919","","",""
"7077","","","","","","","","","","","","","52.82105301257667","52.82105301257667","52.82105301257667"
"7079","","","","","","","90.24255826724385","90.24255826724385","90.24255826724385","","","","","",""
"7081","","","","77.20335039936482","77.20335039936482","77.20335039936482","","","","","","","","",""
"7082","11.29235466307236","11.29235466307236","11.29235466307236","","","","","","","","","","","",""
"7083","","","","","","","","","","18.24751410235163","18.24751410235163","18.24751410235163","","",""
"7086","","","","","","","","","","","","","18.249990661090038","18.249990661090038","18.249990661090038"
"7088","","","","","","","40.93203079911871","40.93203079911871","40.93203079911871","","","","","",""
"7090","","","","9.318444102575626","9.318444102575626","9.318444102575626","","","","","","","","",""
"7091","166.93932922576028","166.93932922576028","166.93932922576028","","","","","","","","","","","",""
"7092","","","","","","","","","","48.636512773794465","48.636512773794465","48.636512773794465","","",""
"7095","","","","","","","","","","","","","48.636512721523275","48.636512721523275","48.636512721523275"
"7097","","","","","","","169.1885982340252","169.1885982340252","169.1885982340252","","","","","",""
"7099","","","","44.210329351921445","44.210329351921445","44.210329351921445","","","","","","","","",""
"7100","109.34266487015192","109.34266487015192","109.34266487015192","","","","","","","","","","","",""
"7101","","","","","","","","","","161.69620833257255","161.69620833257255","161.69620833257255","","",""
"7104","","","","","","","","","","","","","161.69979528020886","161.69979528020886","161.69979528020886"
"7106","","","","","","","44.3869975136862","44.3869975136862","44.3869975136862","","","","","",""
"7108","","","","79.9431553255558","79.9431553255558","79.9431553255558","","","","","","","","",""
"7109","163.75272970577618","163.75272970577618","163.75272970577618","","","","","","","","","","","",""
"7110","","","","","","","","","","148.98250466699108","148.98250466699108","148.98250466699108","","",""
"7113","","","","","","","","","","","","","148.98250479923686","148.98250479923686","148.98250479923686"
"7115","","","","","","","176.71467523409999","176.71467523409999","176.71467523409999","","","","","",""
"7117","","","","36.677089844040125","36.677089844040125","36.677089844040125","","","","","","","","",""
"7118","149.855376940822","149.855376940822","149.855376940822","","","","","","","","","","","",""
"7119","","","","","","","","","","45.108865968047326","45.108865968047326","45.108865968047326","","",""
"7122","","","","","","","","","","","","","45.109568718734494","45.109568718734494","45.109568718734494"
"7124","","","","","","","150.753949344417","150.753949344417","150.753949344417","","","","","",""
"7126","","","","64.61204176959714","64.61204176959714","64.61204176959714","","","","","","","","",""
"7127","166.95850208366824","166.95850208366824","166.95850208366824","","","","","","","","","","","",""
"7128","","","","","","","","","","166.65288071069216","166.65288071069216","166.65288071069216","","",""
"7131","","","","","","","","","","","","","166.65286900736157","166.65286900736157","166.65286900736157"
"7133","","","","","","","177.93483852505597","177.93483852505597","177.93483852505597","","","","","",""
"7135","","","","79.89556185790677","79.89556185790677","79.89556185790677","","","","","","","","",""
"7136","66.63046942415428","66.63046942415428","66.63046942415428","","","","","","","","","","","",""
"7137","","","","","","","","","","23.353982929321973","23.353982929321973","23.353982929321973","","",""
"7140","","","","","","","","","","","","","23.39438219641835","23.39438219641835","23.39438219641835"
"7142","","","","","","","46.26166822279146","46.26166822279146","46.26166822279146","","","","","",""
"7144","","","","82.90120048243422","82.90120048243422","82.90120048243422","","","","","","","","",""
"7145","168.7364656978551","168.7364656978551","168.7364656978551","","","","","","","","","","","",""
"7146","","","","","","","","","","167.5447782470709","167.5447782470709","167.5447782470709","","",""
"7149","","","","","","","","","","","","","167.54480379384512","167.54480379384512","167.54480379384512"
"7151","","","","","","","168.16174807697067","168.16174807697067","168.16174807697067","","","","","",""
"7153","","","","49.24014929021442","49.24014929021442","49.24014929021442","","","","","","","","",""
"7154","166.2568630204165","166.2568630204165","166.2568630204165","","","","","","","","","","","",""
"7155","","","","","","","","","","155.26644376268345","155.26644376268345","155.26644376268345","","",""
"7158","","","","","","","","","","","","","155.26644366470006","155.26644366470006","155.26644366470006"
"7160","","","","","","","20.833040906352494","20.833040906352494","20.833040906352494","","","","","",""
"7162","","","","79.64801750440073","79.64801750440073","79.64801750440073","","","","","","","","",""
"7163","41.49941703666613","41.49941703666613","41.49941703666613","","","","","","","","","","","",""
"7164","","","","","","","","","","11.462407313883517","11.462407313883517","11.462407313883517","","",""
"7167","","","","","","","","","","","","","11.693515791295596","11.693515791295596","11.693515791295596"
"7169","","","","","","","48.158127540792094","48.158127540792094","48.158127540792094","","","","","",""
"7171","","","","86.82112226133513","86.82112226133513","86.82112226133513","","","","","","","","",""
"7172","174.78631566437787","174.78631566437787","174.78631566437787","","","","","","","","","","","",""
"7173","","","","","","","","","","161.24258987178112","161.24258987178112","161.24258987178112","","",""
"7176","","","","","","","","","","","","","161.24259157789876","161.24259157789876","161.24259157789876"
"7178","","","","","","","168.86260860941772","168.86260860941772","168.86260860941772","","","","","",""
"7180","","","","13.932483524912044","13.932483524912044","13.932483524912044","","","","","","","","",""
"7181","153.3298237703999","153.3298237703999","153.3298237703999","","","","","","","","","","","",""
"7182","","","","","","","","","","50.51155804887662","50.51155804887662","50.51155804887662","","",""
"7185","","","","","","","","","","","","","50.51156678843199","50.51156678843199","50.51156678843199"
"7187","","","","","","","45.116957018010936","45.116957018010936","45.116957018010936","","","","","",""
"7189","","","","58.69003452375148","58.69003452375148","58.69003452375148","","","","","","","","",""
"7190","95.34280329387319","95.34280329387319","95.34280329387319","","","","","","","","","","","",""
"7191","","","","","","","","","","52.50223634995601","52.50223634995601","52.50223634995601","","",""
"7194","","","","","","","","","","","","","52.50330870689996","52.50330870689996","52.50330870689996"
"7196","","","","","","","170.57638979630357","170.57638979630357","170.57638979630357","","","","","",""
"7198","","","","86.11485711324806","86.11485711324806","86.11485711324806","","","","","","","","",""
"7199","112.89951649228347","112.89951649228347","112.89951649228347","","","","","","","","","","","",""
"7200","","","","","","","","","","148.67823240524098","148.67823240524098","148.67823240524098","","",""
"7203","","","","","","","","","","","","","148.678261458615","148.678261458615","148.678261458615"
"7205","","","","","","","39.370799211625325","39.370799211625325","39.370799211625325","","","","","",""
"7207","","","","22.148749764650034","22.148749764650034","22.148749764650034","","","","","","","","",""
"7208","167.87484017918567","167.87484017918567","167.87484017918567","","","","","","","","","","","",""
"7209","","","","","","","","","","48.63474687085318","48.63474687085318","48.63474687085318","","",""
"7212","","","","","","","","","","","","","48.634746873697566","48.634746873697566","48.634746873697566"
"7214","","","","","","","167.1459370940056","167.1459370940056","167.1459370940056","","","","","",""
"7216","","","","19.320089619921447","19.320089619921447","19.320089619921447","","","","","","","","",""
"7217","92.10236972635053","92.10236972635053","92.10236972635053","","","","","","","","","","","",""
"7218","","","","","","","","","","93.08327306552627","93.08327306552627","93.08327306552627","","",""
"7221","","","","","","","","","","","","","93.1980806891736","93.1980806891736","93.1980806891736"
"7223","","","","","","","75.37292659384109","75.37292659384109","75.37292659384109","","","","","",""
"7225","","","","19.836931546443623","19.836931546443623","19.836931546443623","","","","","","","","",""
"7226","109.54142537477","109.54142537477","109.54142537477","","","","","","","","","","","",""
"7227","","","","","","","","","","37.510271172140705","37.510271172140705","37.510271172140705","","",""
"7230","","","","","","","","","","","","","37.5102711723319","37.5102711723319","37.5102711723319"
"7232","","","","","","","30.07832670489924","30.07832670489924","30.07832670489924","","","","","",""
"7234","","","","11.73219783495722","11.73219783495722","11.73219783495722","","","","","","","","",""
"7235","150.89588358090552","150.89588358090552","150.89588358090552","","","","","","","","","","","",""
"7236","","","","","","","","","","159.75680546227517","159.75680546227517","159.75680546227517","","",""
"7239","","","","","","","","","","","","","159.75438755028983","159.75438755028983","159.75438755028983"
"7241","","","","","","","62.647870766816894","62.647870766816894","62.647870766816894","","","","","",""
"7243","","","","54.0387654069406","54.0387654069406","54.0387654069406","","","","","","","","",""
"7244","153.15480846228087","153.15480846228087","153.15480846228087","","","","","","","","","","","",""
"7245","","","","","","","","","","57.98206530408223","57.98206530408223","57.98206530408223","","",""
"7248","","","","","","","","","","","","","57.98206446398194","57.98206446398194","57.98206446398194"
"7250","","","","","","","163.22822506957877","163.22822506957877","163.22822506957877","","","","","",""
"7252","","","","2.0986176967868744","2.0986176967868744","2.0986176967868744","","","","","","","","",""
"7253","162.2153138643192","162.2153138643192","162.2153138643192","","","","","","","","","","","",""
"7254","","","","","","","","","","173.11380979380436","173.11380979380436","173.11380979380436","","",""
"7257","","","","","","","","","","","","","173.11408087655747","173.11408087655747","173.11408087655747"
"7259","","","","","","","158.6102836860756","158.6102836860756","158.6102836860756","","","","","",""
"7261","","","","41.85077713293907","41.85077713293907","41.85077713293907","","","","","","","","",""
"7262","144.00258865518103","144.00258865518103","144.00258865518103","","","","","","","","","","","",""
"7263","","","","","","","","","","154.46570918581511","154.46570918581511","154.46570918581511","","",""
"7266","","","","","","","","","","","","","154.46570913719233","154.46570913719233","154.46570913719233"
"7268","","","","","","","159.55972827570204","159.55972827570204","159.55972827570204","","","","","",""
"7270","","","","61.12987333213677","61.12987333213677","61.12987333213677","","","","","","","","",""
"7271","94.04159332504268","94.04159332504268","94.04159332504268","","","","","","","","","","","",""
"7272","","","","","","","","","","42.312871376677464","42.312871376677464","42.312871376677464","","",""
"7275","","","","","","","","","","","","","42.307627926691026","42.307627926691026","42.307627926691026"
"7277","","","","","","","62.383512867477876","62.383512867477876","62.383512867477876","","","","","",""
"7279","","","","6.307816658514241","6.307816658514241","6.307816658514241","","","","","","","","",""
"7280","152.5961297276631","152.5961297276631","152.5961297276631","","","","","","","","","","","",""
"7281","","","","","","","","","","37.342348860450755","37.342348860450755","37.342348860450755","","",""
"7284","","","","","","","","","","","","","37.340970285166605","37.340970285166605","37.340970285166605"
"7286","","","","","","","48.27103415145049","48.27103415145049","48.27103415145049","","","","","",""
"7288","","","","3.5072554437111307","3.5072554437111307","3.5072554437111307","","","","","","","","",""
"7289","172.08085406964238","172.08085406964238","172.08085406964238","","","","","","","","","","","",""
"7290","","","","","","","","","","42.53913644716266","42.53913644716266","42.53913644716266","","",""
"7293","","","","","","","","","","","","","42.53913730017709","42.53913730017709","42.53913730017709"
"7295","","","","","","","167.71685686189073","167.71685686189073","167.71685686189073","","","","","",""
"7297","","","","34.726730445194335","34.726730445194335","34.726730445194335","","","","","","","","",""
"7298","87.78573181903236","87.78573181903236","87.78573181903236","","","","","","","","","","","",""
"7299","","","","","","","","","","109.24069381027465","109.24069381027465","109.24069381027465","","",""
"7302","","","","","","","","","","","","","109.24443453823535","109.24443453823535","109.24443453823535"
"7304","","","","","","","62.9081269271738","62.9081269271738","62.9081269271738","","","","","",""
"7306","","","","23.00813780433154","23.00813780433154","23.00813780433154","","","","","","","","",""
"7307","153.08641447267826","153.08641447267826","153.08641447267826","","","","","","","","","","","",""
"7308","","","","","","","","","","72.2327096756539","72.2327096756539","72.2327096756539","","",""
"7311","","","","","","","","","","","","","72.23369099115794","72.23369099115794","72.23369099115794"
"7313","","","","","","","142.35753570091572","142.35753570091572","142.35753570091572","","","","","",""
"7315","","","","173.41369837167915","173.41369837167915","173.41369837167915","","","","","","","","",""
"7316","147.57317557594146","147.57317557594146","147.57317557594146","","","","","","","","","","","",""
"7317","","","","","","","","","","45.42579220698923","45.42579220698923","45.42579220698923","","",""
"7320","","","","","","","","","","","","","45.42523596526061","45.42523596526061","45.42523596526061"
"7322","","","","","","","73.9049743936976","73.9049743936976","73.9049743936976","","","","","",""
"7324","","","","102.93912478717911","102.93912478717911","102.93912478717911","","","","","","","","",""
"7325","166.14277120429549","166.14277120429549","166.14277120429549","","","","","","","","","","","",""
